id,term
29829411000001101,Dipyridamole 100mg tablets (Sigma Pharmaceuticals Plc)
8456611000001102,Dipyridamole 100mg/5ml oral solution
8456511000001101,Dipyridamole 100mg/5ml oral suspension
11945111000001109,Dipyridamole 100mg/5ml oral suspension sugar free
12028311000001108,Dipyridamole 10mg/5ml oral solution
12028411000001101,Dipyridamole 10mg/5ml oral suspension
12028711000001107,Dipyridamole 12.5mg/5ml oral solution
12028811000001104,Dipyridamole 12.5mg/5ml oral suspension
12029011000001100,Dipyridamole 15mg/5ml oral solution
12029211000001105,Dipyridamole 15mg/5ml oral suspension
36069911000001109,Dipyridamole 200mg modified-release / Aspirin 25mg capsules
319766001,Dipyridamole 200mg modified-release capsules
8456411000001100,Dipyridamole 200mg/5ml oral solution
8456311000001107,Dipyridamole 200mg/5ml oral suspension
31948811000001109,Dipyridamole 200mg/5ml oral suspension sugar free
32419011000001102,Dipyridamole 200mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
31940111000001104,Dipyridamole 200mg/5ml oral suspension sugar free (Thame Laboratories Ltd)
12029311000001102,Dipyridamole 20mg/5ml oral solution
12029511000001108,Dipyridamole 20mg/5ml oral suspension
8456211000001104,Dipyridamole 250mg/5ml oral solution
8456111000001105,Dipyridamole 250mg/5ml oral suspension
319758005,Dipyridamole 25mg tablets
848311000001106,Dipyridamole 25mg tablets (A A H Pharmaceuticals Ltd)
203211000001105,Dipyridamole 25mg tablets (Actavis UK Ltd)
894811000001102,Dipyridamole 25mg tablets (Alliance Healthcare (Distribution) Ltd)
23877911000001104,Dipyridamole 25mg tablets (DE Pharmaceuticals)
11020511000001104,Dipyridamole 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)
17892911000001100,Dipyridamole 25mg tablets (Phoenix Healthcare Distribution Ltd)
29830011000001104,Dipyridamole 25mg tablets (Sigma Pharmaceuticals Plc)
8456011000001109,Dipyridamole 25mg/5ml oral solution
8455911000001101,Dipyridamole 25mg/5ml oral suspension
12029611000001107,Dipyridamole 30mg/5ml oral solution
12029711000001103,Dipyridamole 30mg/5ml oral suspension
8455811000001106,Dipyridamole 50mg/5ml oral solution
36070011000001108,Dipyridamole 50mg/5ml oral suspension sugar free
3995111000001105,Dipyridamole 50mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
104211000001106,Dipyridamole 50mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
23969411000001103,Dipyridamole 50mg/5ml oral suspension sugar free (DE Pharmaceuticals)
29674811000001105,Dipyridamole 50mg/5ml oral suspension sugar free (Pinewood Healthcare)
339811000001108,Dipyridamole 50mg/5ml oral suspension sugar free (Rosemont Pharmaceuticals Ltd)
15082611000001107,Dipyridamole 50mg/5ml oral suspension sugar free (Sigma Pharmaceuticals Plc)
12029811000001106,Dipyridamole 5mg/5ml oral solution
12029911000001101,Dipyridamole 5mg/5ml oral suspension
544911000001101,Disprin 300mg dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)
4532311000001104,Disprin CV 300mg modified-release tablets (Reckitt Benckiser Healthcare (UK) Ltd)
4906811000001106,Disprin Direct 300mg orodispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)
4911611000001102,Disprin Extra dispersible tablets (Reckitt Benckiser Healthcare (UK) Ltd)
37434811000001101,Efient 10mg tablets (CST Pharma Ltd)
15240211000001105,Efient 10mg tablets (Daiichi Sankyo UK Ltd)
38131611000001106,Efient 10mg tablets (DE Pharmaceuticals)
38606211000001107,Efient 10mg tablets (Pharmaram Ltd)
19527211000001106,Efient 10mg tablets (Waymade Healthcare Plc)
37435011000001106,Efient 5mg tablets (CST Pharma Ltd)
15241111000001105,Efient 5mg tablets (Daiichi Sankyo UK Ltd)
30270411000001102,Efient 5mg tablets (Waymade Healthcare Plc)
473711000001109,Enprin 75mg gastro-resistant tablets (Galpharm International Ltd)
445511000001104,Gencardia 75mg gastro-resistant tablets (Genus Pharmaceuticals Ltd)
4932311000001109,Generic Alka-Seltzer effervescent tablets sugar free
8042711000001104,Generic Alka-Seltzer XS effervescent tablets
4932411000001102,Generic Anadin Extra soluble tablets sugar free
4932511000001103,Generic Anadin Extra tablets
8087711000001107,Generic Askit oral powder sachets sugar free
8000111000001109,Generic Nurse Sykes oral powder sachets
15907411000001101,Grepid 75mg tablets (Kent Pharmaceuticals Ltd)
3461511000001104,Imazin XL forte tablets (Napp Pharmaceuticals Ltd)
3460911000001104,Imazin XL tablets (Napp Pharmaceuticals Ltd)
7945911000001106,Lloydspharmacy Extra Power Pain Reliever tablets (Lloyds Pharmacy Ltd)
35581511000001100,Mandaprin 75mg dispersible tablets (M & A Pharmachem Ltd)
4648711000001109,Maximum Strength Aspro Clear 500mg effervescent tablets (Bayer Plc)
281311000001104,Micropirin 75mg gastro-resistant tablets (Dexcel-Pharma Ltd)
3637911000001108,MigraMax oral powder sachets (Zentiva)
23241511000001106,Molita 200mg/25mg modified-release capsules (Dr Reddy's Laboratories (UK) Ltd)
183311000001101,Nu-Seals 300 gastro-resistant tablets (Alliance Pharmaceuticals Ltd)
414311000001102,Nu-Seals 75 gastro-resistant tablets (Alliance Pharmaceuticals Ltd)
24572811000001108,Numark Extra Power Pain Reliever tablets (Numark Ltd)
8000611000001101,Nurse Sykes oral powder sachets (Crescent Pharma OTC Ltd)
26779011000001104,Ofcram PR 200mg capsules (Advanz Pharma)
5254111000001107,Original Phensic Aspirin tablets (Merck Consumer Health Products)
412458007,Orphenadrine + aspirin + caffeine
13629811000001107,Paramed Extra Power Pain Control tablets (Galpharm International Ltd)
13663511000001101,Plavix 300mg tablets (Sanofi)
37528411000001103,Plavix 75mg tablets (CST Pharma Ltd)
13945811000001107,Plavix 75mg tablets (DE Pharmaceuticals)
10485911000001106,Plavix 75mg tablets (Dowelhurst Ltd)
37693411000001108,Plavix 75mg tablets (Ethigen Ltd)
18063411000001105,Plavix 75mg tablets (Lexon (UK) Ltd)
17419511000001109,Plavix 75mg tablets (Mawdsley-Brooks & Company Ltd)
17620011000001103,Plavix 75mg tablets (Necessity Supplies Ltd)
454611000001104,Plavix 75mg tablets (Sanofi)
14721411000001102,Plavix 75mg tablets (Sigma Pharmaceuticals Plc)
5400911000001107,Plavix 75mg tablets (Waymade Healthcare Plc)
37361711000001108,Pletal 100mg tablets (CST Pharma Ltd)
18605911000001107,Pletal 100mg tablets (DE Pharmaceuticals)
18065511000001108,Pletal 100mg tablets (Lexon (UK) Ltd)
3393211000001107,Pletal 100mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)
17884611000001104,Pletal 100mg tablets (Sigma Pharmaceuticals Plc)
9737911000001104,Pletal 50mg tablets (Otsuka Pharmaceuticals (U.K.) Ltd)
636011000001100,PostMI 75 dispersible tablets (Ashbourne Pharmaceuticals Ltd)
38411000001101,PostMI 75 EC tablets (Ashbourne Pharmaceuticals Ltd)
37118811000001102,Prafsia 10mg tablets (Northumbria Pharma Ltd)
37118511000001100,Prafsia 5mg tablets (Northumbria Pharma Ltd)
443469008,Prasugrel 10mg tablets
36825111000001101,Prasugrel 10mg tablets (A A H Pharmaceuticals Ltd)
36927911000001104,Prasugrel 10mg tablets (Accord Healthcare Ltd)
36826611000001104,Prasugrel 10mg tablets (Alliance Healthcare (Distribution) Ltd)
36655711000001109,Prasugrel 10mg tablets (Aristo Pharma Ltd)
36760211000001105,Prasugrel 10mg tablets (Consilient Health Ltd)
37777911000001107,Prasugrel 10mg tablets (DE Pharmaceuticals)
37268411000001102,Prasugrel 10mg tablets (Genus Pharmaceuticals Ltd)
36781111000001108,Prasugrel 10mg tablets (Mylan)
36916911000001105,Prasugrel 10mg tablets (Sovereign Medical Ltd)
36778111000001109,Prasugrel 10mg tablets (Teva UK Ltd)
36882611000001109,Prasugrel 10mg tablets (Torrent Pharma (UK) Ltd)
443088009,Prasugrel 5mg tablets
36824911000001102,Prasugrel 5mg tablets (A A H Pharmaceuticals Ltd)
36927711000001101,Prasugrel 5mg tablets (Accord Healthcare Ltd)
36825511000001105,Prasugrel 5mg tablets (Alliance Healthcare (Distribution) Ltd)
36655911000001106,Prasugrel 5mg tablets (Aristo Pharma Ltd)
36760011000001100,Prasugrel 5mg tablets (Consilient Health Ltd)
37777711000001105,Prasugrel 5mg tablets (DE Pharmaceuticals)
37268211000001101,Prasugrel 5mg tablets (Genus Pharmaceuticals Ltd)
36780911000001104,Prasugrel 5mg tablets (Mylan)
36917111000001105,Prasugrel 5mg tablets (Sovereign Medical Ltd)
36882311000001104,Prasugrel 5mg tablets (Torrent Pharma (UK) Ltd)
768228004,Prasugrel in oral dosage form
17221711000001107,Pure Health Aspirin 75mg dispersible tablets (Lexon (UK) Ltd)
32472211000001106,Ticagrelor 60mg tablets
34713411000001108,Ticagrelor 90mg orodispersible tablets sugar free
704465002,Ticagrelor 90mg tablets
768197009,Ticagrelor in oral dosage form
319801001,Ticlopidine 250mg tablets
