id,term
10458211000001104,Ganfort 0.3mg/ml / 5mg/ml eye drops (Allergan Ltd)
37591811000001100,Ganfort 0.3mg/ml / 5mg/ml eye drops (CST Pharma Ltd)
18579811000001100,Ganfort 0.3mg/ml / 5mg/ml eye drops (DE Pharmaceuticals)
16182611000001102,Ganfort 0.3mg/ml / 5mg/ml eye drops (Lexon (UK) Ltd)
17506711000001101,Ganfort 0.3mg/ml / 5mg/ml eye drops (Mawdsley-Brooks & Company Ltd)
18264711000001109,Ganfort 0.3mg/ml / 5mg/ml eye drops (Necessity Supplies Ltd)
14246511000001101,Ganfort 0.3mg/ml / 5mg/ml eye drops (Sigma Pharmaceuticals Plc)
11478311000001101,Ganfort 0.3mg/ml / 5mg/ml eye drops (Waymade Healthcare Plc)
23296211000001109,Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose (Allergan Ltd)
37438711000001101,Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose (CST Pharma Ltd)
37719511000001102,Ganfort 0.3mg/ml / 5mg/ml eye drops 0.4ml unit dose (Pilsco Ltd)
318555003,Generic Moducren tablets
863811000001103,Glau-Opt 0.25% eye drops (Opus Pharmaceuticals Ltd)
48611000001102,Glau-Opt 0.5% eye drops (Opus Pharmaceuticals Ltd)
18069311000001100,Half Beta-Prograne 80mg modified-release capsules (Actavis UK Ltd)
15610611000001101,Half Beta-Prograne 80mg modified-release capsules (Teva UK Ltd)
724111000001103,Half Beta-Prograne 80mg modified-release capsules (Tillomed Laboratories Ltd)
226211000001106,Half Inderal LA 80mg capsules (AstraZeneca UK Ltd)
13884211000001106,Half Inderal LA 80mg capsules (DE Pharmaceuticals)
5553011000001103,Half Inderal LA 80mg capsules (Dowelhurst Ltd)
16510511000001105,Half Inderal LA 80mg capsules (Mawdsley-Brooks & Company Ltd)
18265911000001105,Half Inderal LA 80mg capsules (Necessity Supplies Ltd)
14247411000001103,Half Inderal LA 80mg capsules (Sigma Pharmaceuticals Plc)
16546111000001107,Half Inderal LA 80mg capsules (Stephar (U.K.) Ltd)
5374311000001102,Half Inderal LA 80mg capsules (Waymade Healthcare Plc)
377466008,Hydrochlorothiazide 25 mg and labetalol hydrochloride 300 mg oral tablet
377476006,Hydrochlorothiazide 25 mg and propranolol hydrochloride 40 mg oral tablet
395515006,Hydrochlorothiazide 25 mg and propranolol hydrochloride 80 mg oral tablet
737678003,Hydrochlorothiazide and labetalol
768802007,Hydrochlorothiazide and propranolol in oral dosage form
768801000,Hydrochlorothiazide and propranolol product
567911000001100,Inderal 10mg tablets (AstraZeneca UK Ltd)
4371111000001106,Inderal 1mg/1ml solution for injection ampoules (AstraZeneca UK Ltd)
930211000001107,Inderal 40mg tablets (AstraZeneca UK Ltd)
821011000001100,Inderal 80mg tablets (AstraZeneca UK Ltd)
154311000001108,Inderal LA 160mg capsules (AstraZeneca UK Ltd)
13915911000001106,Inderal LA 160mg capsules (DE Pharmaceuticals)
5552711000001109,Inderal LA 160mg capsules (Dowelhurst Ltd)
16510111000001101,Inderal LA 160mg capsules (Mawdsley-Brooks & Company Ltd)
18268411000001107,Inderal LA 160mg capsules (Necessity Supplies Ltd)
14252111000001108,Inderal LA 160mg capsules (Sigma Pharmaceuticals Plc)
5376711000001107,Inderal LA 160mg capsules (Waymade Healthcare Plc)
333111000001104,Inderetic 80mg/2.5mg capsules (AstraZeneca UK Ltd)
350811000001100,Inderex 160mg/5mg modified-release capsules (AstraZeneca UK Ltd)
3799411000001109,Kerlone 20mg tablets (Sanofi-Synthelabo Ltd)
46547007,Labetalol
12643411000001100,Labetalol 1.5mg/5ml oral solution
12590111000001101,Labetalol 1.5mg/5ml oral solution (Special Order)
12643511000001101,Labetalol 1.5mg/5ml oral suspension
12589711000001108,Labetalol 1.5mg/5ml oral suspension (Special Order)
318445000,Labetalol 100mg tablets
50911000001108,Labetalol 100mg tablets (A A H Pharmaceuticals Ltd)
281111000001101,Labetalol 100mg tablets (Actavis UK Ltd)
211811000001105,Labetalol 100mg tablets (Alliance Healthcare (Distribution) Ltd)
23951911000001100,Labetalol 100mg tablets (DE Pharmaceuticals)
192511000001101,Labetalol 100mg tablets (Kent Pharmaceuticals Ltd)
30217211000001105,Labetalol 100mg tablets (Mawdsley-Brooks & Company Ltd)
2211000001109,Labetalol 100mg tablets (Mylan)
311711000001109,Labetalol 100mg tablets (Sandoz Ltd)
29882111000001109,Labetalol 100mg tablets (Sigma Pharmaceuticals Plc)
36536911000001109,Labetalol 100mg tablets (Tillomed Laboratories Ltd)
22055311000001102,Labetalol 100mg tablets (Waymade Healthcare Plc)
36037611000001104,Labetalol 100mg/20ml solution for injection ampoules
21231511000001100,Labetalol 100mg/20ml solution for injection ampoules (A A H Pharmaceuticals Ltd)
21233911000001108,Labetalol 100mg/20ml solution for injection ampoules (Alliance Healthcare (Distribution) Ltd)
21024711000001102,Labetalol 100mg/20ml solution for injection ampoules (RPH Pharmaceuticals AB)
12643611000001102,Labetalol 100mg/5ml oral solution
12591511000001103,Labetalol 100mg/5ml oral solution (Special Order)
12643711000001106,Labetalol 100mg/5ml oral suspension
12590811000001108,Labetalol 100mg/5ml oral suspension (Special Order)
12643811000001103,Labetalol 10mg/5ml oral solution
12592411000001107,Labetalol 10mg/5ml oral solution (Special Order)
12643911000001108,Labetalol 10mg/5ml oral suspension
12592111000001102,Labetalol 10mg/5ml oral suspension (Special Order)
318446004,Labetalol 200mg tablets
22311000001107,Labetalol 200mg tablets (A A H Pharmaceuticals Ltd)
265911000001104,Labetalol 200mg tablets (Actavis UK Ltd)
806211000001105,Labetalol 200mg tablets (Alliance Healthcare (Distribution) Ltd)
23952111000001108,Labetalol 200mg tablets (DE Pharmaceuticals)
846811000001103,Labetalol 200mg tablets (Kent Pharmaceuticals Ltd)
99411000001101,Labetalol 200mg tablets (Mylan)
341511000001108,Labetalol 200mg tablets (Sandoz Ltd)
29882311000001106,Labetalol 200mg tablets (Sigma Pharmaceuticals Plc)
36537111000001109,Labetalol 200mg tablets (Tillomed Laboratories Ltd)
22055511000001108,Labetalol 200mg tablets (Waymade Healthcare Plc)
8581911000001104,Labetalol 200mg/5ml oral solution
8557811000001106,Labetalol 200mg/5ml oral solution (Special Order)
8582011000001106,Labetalol 200mg/5ml oral suspension
8558111000001103,Labetalol 200mg/5ml oral suspension (Special Order)
8582111000001107,Labetalol 25mg/5ml oral solution
8556511000001106,Labetalol 25mg/5ml oral solution (Special Order)
8582211000001101,Labetalol 25mg/5ml oral suspension
8557111000001104,Labetalol 25mg/5ml oral suspension (Special Order)
318447008,Labetalol 400mg tablets
246511000001107,Labetalol 400mg tablets (A A H Pharmaceuticals Ltd)
179211000001104,Labetalol 400mg tablets (Actavis UK Ltd)
295111000001100,Labetalol 400mg tablets (Alliance Healthcare (Distribution) Ltd)
23952311000001105,Labetalol 400mg tablets (DE Pharmaceuticals)
296411000001101,Labetalol 400mg tablets (Kent Pharmaceuticals Ltd)
166411000001101,Labetalol 400mg tablets (Mylan)
17929411000001101,Labetalol 400mg tablets (Phoenix Healthcare Distribution Ltd)
929111000001109,Labetalol 400mg tablets (Sandoz Ltd)
29882511000001100,Labetalol 400mg tablets (Sigma Pharmaceuticals Plc)
22055711000001103,Labetalol 400mg tablets (Waymade Healthcare Plc)
318458004,Labetalol 50mg tablets
7978711000001103,Labetalol 50mg/10ml solution for injection pre-filled syringes
7978911000001101,Labetalol 50mg/10ml solution for injection pre-filled syringes (Aurum Pharmaceuticals Ltd)
8582311000001109,Labetalol 50mg/5ml oral solution
8563811000001106,Labetalol 50mg/5ml oral solution (Special Order)
8582411000001102,Labetalol 50mg/5ml oral suspension
8564111000001102,Labetalol 50mg/5ml oral suspension (Special Order)
14606411000001107,Labetalol 5mg/5ml oral solution
14600911000001102,Labetalol 5mg/5ml oral solution (Special Order)
14606511000001106,Labetalol 5mg/5ml oral suspension
14601211000001100,Labetalol 5mg/5ml oral suspension (Special Order)
12644011000001106,Labetalol 75mg/5ml oral solution
12593611000001100,Labetalol 75mg/5ml oral solution (Special Order)
12644111000001107,Labetalol 75mg/5ml oral suspension
12593011000001107,Labetalol 75mg/5ml oral suspension (Special Order)
769857002,Labetalol hydrochloride 100 mg/20 mL solution for injection ampoule
376570005,Labetalol hydrochloride 300 mg oral tablet
391662001,Latanoprost + Timolol
408614000,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops
20006711000001108,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (A A H Pharmaceuticals Ltd)
19997411000001107,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Actavis UK Ltd)
20186611000001105,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Alliance Healthcare (Distribution) Ltd)
24356011000001103,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (DE Pharmaceuticals)
37483711000001103,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (FDC Pharma)
20128911000001109,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Kent Pharmaceuticals Ltd)
27622911000001104,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Martindale Pharmaceuticals Ltd)
30218811000001105,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Mawdsley-Brooks & Company Ltd)
33592111000001106,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Mylan)
29884011000001102,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Sigma Pharmaceuticals Plc)
19847611000001107,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Teva UK Ltd)
22062111000001102,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Waymade Healthcare Plc)
22358911000001106,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops (Zentiva)
36595511000001104,Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops 0.2ml unit dose preservative free
349903009,Levobunolol
330722001,Levobunolol 0.5% eye drops
617311000001109,Levobunolol 0.5% eye drops (A A H Pharmaceuticals Ltd)
603111000001101,Levobunolol 0.5% eye drops (Alliance Healthcare (Distribution) Ltd)
917011000001105,Levobunolol 0.5% eye drops (Kent Pharmaceuticals Ltd)
15107011000001107,Levobunolol 0.5% eye drops (Sigma Pharmaceuticals Plc)
763311000001109,Levobunolol 0.5% eye drops (Teva UK Ltd)
36038511000001104,Levobunolol 0.5% eye drops 0.4ml unit dose preservative free
766367003,Levobunolol hydrochloride 0.5% conventional release eye drops
35860811000001106,Medox 50micrograms/ml / 5mg/ml eye drops (Medicom Healthcare Ltd)
108831007,Metipranolol
330669003,Metipranolol 0.1% eye drops
36034911000001104,Metipranolol 0.1% eye drops 0.5ml unit dose preservative free
766369000,Metipranolol 0.3% conventional release eye drops
330670002,Metipranolol 0.3% eye drops
36035011000001104,Metipranolol 0.3% eye drops 0.5ml unit dose preservative free
3881211000001105,Minims metipranolol 0.1% eye drops 0.5ml unit dose (Bausch & Lomb UK Ltd)
3882111000001109,Minims metipranolol 0.3% eye drops 0.5ml unit dose (Bausch & Lomb UK Ltd)
5562211000001105,Moducren tablets (Dowelhurst Ltd)
74311000001101,Moducren tablets (Merck Sharp & Dohme Ltd)
10542011000001100,Moducren tablets (Waymade Healthcare Plc)
82896009,Nadolol
398704000,Nadolol + Bendroflumethiazide
33734011000001106,Nadolol 100mg/5ml oral suspension
33711011000001102,Nadolol 100mg/5ml oral suspension (Special Order)
27890211000001107,Nadolol 10mg/5ml oral solution
27881211000001102,Nadolol 10mg/5ml oral solution (Special Order)
27890311000001104,Nadolol 10mg/5ml oral suspension
27881511000001104,Nadolol 10mg/5ml oral suspension (Special Order)
374741001,Nadolol 120 mg oral tablet
374769009,Nadolol 160 mg oral tablet
374750004,Nadolol 20 mg oral tablet
16130911000001101,Nadolol 20mg/5ml oral solution
16127311000001104,Nadolol 20mg/5ml oral solution (Special Order)
16131011000001109,Nadolol 20mg/5ml oral suspension
16127611000001109,Nadolol 20mg/5ml oral suspension (Drug Tariff Special Order)
32750111000001109,Nadolol 25mg/5ml oral solution
32708511000001109,Nadolol 25mg/5ml oral solution (Special Order)
16109911000001102,Nadolol 30mg/5ml oral solution
16104011000001102,Nadolol 30mg/5ml oral solution (Special Order)
16110011000001107,Nadolol 30mg/5ml oral suspension
16104311000001104,Nadolol 30mg/5ml oral suspension (Drug Tariff Special Order)
318549008,Nadolol 40mg / Bendroflumethiazide 5mg tablets
318480001,Nadolol 40mg tablets
27982111000001108,Nadolol 40mg tablets (Special Order)
12300711000001104,Nadolol 40mg/5ml oral solution
12251411000001100,Nadolol 40mg/5ml oral solution (Special Order)
12300811000001107,Nadolol 40mg/5ml oral suspension
12250011000001100,Nadolol 40mg/5ml oral suspension (Drug Tariff Special Order)
318550008,Nadolol 80mg / Bendroflumethiazide 5mg tablets
318481002,Nadolol 80mg tablets
15227111000001100,Nadolol 80mg/5ml oral solution
15173711000001106,Nadolol 80mg/5ml oral solution (Special Order)
15227211000001106,Nadolol 80mg/5ml oral suspension
15174011000001106,Nadolol 80mg/5ml oral suspension (Special Order)
768372003,Nadolol in oral dosage form
3405511000001100,Nyogel 0.1% eye gel (Alcon Eye Care Ltd)
14666211000001109,Nyogel 0.1% eye gel (Sigma Pharmaceuticals Plc)
12787311000001100,Nyogel 0.1% eye gel (Waymade Healthcare Plc)
96299009,Oxprenolol
36023011000001102,Oxprenolol 160mg modified-release tablets
318483004,Oxprenolol 20mg tablets
20365011000001102,Oxprenolol 20mg tablets (A A H Pharmaceuticals Ltd)
20464711000001106,Oxprenolol 20mg tablets (Advanz Pharma)
20359911000001106,Oxprenolol 20mg tablets (Alliance Healthcare (Distribution) Ltd)
318484005,Oxprenolol 40mg tablets
20365211000001107,Oxprenolol 40mg tablets (A A H Pharmaceuticals Ltd)
20464511000001101,Oxprenolol 40mg tablets (Advanz Pharma)
20360111000001109,Oxprenolol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
318485006,Oxprenolol 80mg tablets
20638611000001102,Oxprenolol 80mg tablets (A A H Pharmaceuticals Ltd)
20464311000001107,Oxprenolol 80mg tablets (Sovereign Medical Ltd)
13003211000001108,Oxprenolol 80mg/5ml oral solution
12985411000001105,Oxprenolol 80mg/5ml oral solution (Special Order)
318486007,Oxprenolol hydrochloride 160 mg oral tablet
765562004,Oxprenolol hydrochloride 160 mg prolonged-release oral tablet
767767007,Oxprenolol in oral dosage form
18381001,Pindolol
398797001,Pindolol + Clopamide
376438007,Pindolol 10 mg oral tablet
318552000,Pindolol 10mg / Clopamide 5mg tablets
318513007,Pindolol 15mg tablets
318512002,Pindolol 5mg tablets
3707011000001107,Pindolol 5mg tablets (A A H Pharmaceuticals Ltd)
3705711000001103,Pindolol 5mg tablets (Alliance Healthcare (Distribution) Ltd)
30077011000001104,Pindolol 5mg tablets (DE Pharmaceuticals)
3706411000001100,Pindolol 5mg tablets (Mylan)
17878311000001107,Pindolol 5mg tablets (Phoenix Healthcare Distribution Ltd)
29985611000001103,Pindolol 5mg tablets (Sigma Pharmaceuticals Plc)
21847911000001109,Pindolol 5mg tablets (Waymade Healthcare Plc)
768248006,Pindolol in oral dosage form
98411000001109,Prestim tablets (Meda Pharmaceuticals Ltd)
55745002,Propranolol
420686001,Propranolol + Bendroflumethiazide
13160611000001105,Propranolol 1.67mg/5ml oral solution
13152211000001101,Propranolol 1.67mg/5ml oral solution (Special Order)
13160711000001101,Propranolol 1.67mg/5ml oral suspension
13151911000001104,Propranolol 1.67mg/5ml oral suspension (Special Order)
318352004,Propranolol 10mg tablets
695911000001104,Propranolol 10mg tablets (A A H Pharmaceuticals Ltd)
23489111000001108,Propranolol 10mg tablets (Accord Healthcare Ltd)
98911000001101,Propranolol 10mg tablets (Actavis UK Ltd)
795211000001104,Propranolol 10mg tablets (Alliance Healthcare (Distribution) Ltd)
9808311000001105,Propranolol 10mg tablets (Almus Pharmaceuticals Ltd)
14782711000001105,Propranolol 10mg tablets (Boston Healthcare Ltd)
30080711000001105,Propranolol 10mg tablets (DE Pharmaceuticals)
13247411000001100,Propranolol 10mg tablets (Dowelhurst Ltd)
395011000001105,Propranolol 10mg tablets (IVAX Pharmaceuticals UK Ltd)
163111000001101,Propranolol 10mg tablets (Kent Pharmaceuticals Ltd)
37135411000001101,Propranolol 10mg tablets (Mawdsley-Brooks & Company Ltd)
38621811000001108,Propranolol 10mg tablets (Morningside Healthcare Ltd)
397911000001104,Propranolol 10mg tablets (Mylan)
17919311000001100,Propranolol 10mg tablets (Phoenix Healthcare Distribution Ltd)
9153711000001103,Propranolol 10mg tablets (Ranbaxy (UK) Ltd)
36922511000001108,Propranolol 10mg tablets (Relonchem Ltd)
212711000001109,Propranolol 10mg tablets (Teva UK Ltd)
21870211000001103,Propranolol 10mg tablets (Waymade Healthcare Plc)
13160811000001109,Propranolol 10mg/5ml oral solution
13153511000001105,Propranolol 10mg/5ml oral solution (Special Order)
35932311000001101,Propranolol 10mg/5ml oral solution sugar free
33558811000001108,Propranolol 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
33137811000001104,Propranolol 10mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
22353611000001107,Propranolol 10mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
22606811000001103,Propranolol 10mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
24412311000001103,Propranolol 10mg/5ml oral solution sugar free (CST Pharma Ltd)
21870411000001104,Propranolol 10mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
22451311000001105,Propranolol 10mg/5ml oral solution sugar free (DE Pharmaceuticals)
28035811000001102,Propranolol 10mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
23431511000001108,Propranolol 10mg/5ml oral solution sugar free (J M McGill Ltd)
24572211000001107,Propranolol 10mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
23960011000001104,Propranolol 10mg/5ml oral solution sugar free (Niche Pharma Ltd)
28137011000001105,Propranolol 10mg/5ml oral solution sugar free (Pharma-z Ltd)
32759311000001102,Propranolol 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
34243311000001101,Propranolol 10mg/5ml oral solution sugar free (Thame Laboratories Ltd)
13160911000001104,Propranolol 10mg/5ml oral suspension
13152711000001108,Propranolol 10mg/5ml oral suspension (Special Order)
13161011000001107,Propranolol 15mg/5ml oral solution
13154711000001103,Propranolol 15mg/5ml oral solution (Special Order)
13161111000001108,Propranolol 15mg/5ml oral suspension
13154111000001104,Propranolol 15mg/5ml oral suspension (Special Order)
35932411000001108,Propranolol 160mg modified-release / Bendroflumethiazide 5mg capsules
13142101000001108,Propranolol 160mg modified-release capsules
318406005,Propranolol 160mg modified-release capsules
574311000001101,Propranolol 160mg modified-release capsules (Kent Pharmaceuticals Ltd)
8394111000001103,Propranolol 160mg modified-release capsules (Teva UK Ltd)
318355002,Propranolol 160mg tablets
812211000001106,Propranolol 160mg tablets (A A H Pharmaceuticals Ltd)
696011000001107,Propranolol 160mg tablets (Actavis UK Ltd)
146511000001105,Propranolol 160mg tablets (Alliance Healthcare (Distribution) Ltd)
30081311000001101,Propranolol 160mg tablets (DE Pharmaceuticals)
13247811000001103,Propranolol 160mg tablets (Dowelhurst Ltd)
785011000001105,Propranolol 160mg tablets (Kent Pharmaceuticals Ltd)
582811000001105,Propranolol 160mg tablets (Mylan)
9154311000001100,Propranolol 160mg tablets (Ranbaxy (UK) Ltd)
15178011000001102,Propranolol 160mg tablets (Sigma Pharmaceuticals Plc)
34011000001101,Propranolol 160mg tablets (Teva UK Ltd)
21871011000001104,Propranolol 160mg tablets (Waymade Healthcare Plc)
13161211000001102,Propranolol 16mg/5ml oral solution
13155611000001108,Propranolol 16mg/5ml oral solution (Special Order)
13161311000001105,Propranolol 16mg/5ml oral suspension
13155211000001106,Propranolol 16mg/5ml oral suspension (Special Order)
35932611000001106,Propranolol 1mg/1ml solution for injection ampoules
13161411000001103,Propranolol 2.5mg/5ml oral solution
13156511000001102,Propranolol 2.5mg/5ml oral solution (Special Order)
13161511000001104,Propranolol 2.5mg/5ml oral suspension
13156111000001106,Propranolol 2.5mg/5ml oral suspension (Special Order)
13171111000001104,Propranolol 2.75mg/5ml oral solution
13165311000001107,Propranolol 2.75mg/5ml oral solution (Special Order)
13171411000001109,Propranolol 2.75mg/5ml oral suspension
13165011000001109,Propranolol 2.75mg/5ml oral suspension (Special Order)
13171511000001108,Propranolol 20mg/5ml oral solution
13166311000001102,Propranolol 20mg/5ml oral solution (Special Order)
13172911000001107,Propranolol 20mg/5ml oral suspension
13165911000001108,Propranolol 20mg/5ml oral suspension (Special Order)
13173011000001104,Propranolol 22.5mg/5ml oral solution
13166911000001101,Propranolol 22.5mg/5ml oral solution (Special Order)
13173111000001103,Propranolol 22.5mg/5ml oral suspension
13166611000001107,Propranolol 22.5mg/5ml oral suspension (Special Order)
13173211000001109,Propranolol 25mg/5ml oral solution
13167811000001108,Propranolol 25mg/5ml oral solution (Special Order)
13172411000001104,Propranolol 25mg/5ml oral suspension
13167311000001104,Propranolol 25mg/5ml oral suspension (Special Order)
13172111000001109,Propranolol 2mg/5ml oral solution
13168611000001108,Propranolol 2mg/5ml oral solution (Special Order)
13172011000001108,Propranolol 2mg/5ml oral suspension
13168111000001100,Propranolol 2mg/5ml oral suspension (Special Order)
13171911000001101,Propranolol 3.5mg/5ml oral solution
13169411000001102,Propranolol 3.5mg/5ml oral solution (Special Order)
13171711000001103,Propranolol 3.5mg/5ml oral suspension
13169111000001107,Propranolol 3.5mg/5ml oral suspension (Special Order)
13171611000001107,Propranolol 32mg/5ml oral solution
13170211000001104,Propranolol 32mg/5ml oral solution (Special Order)
13171311000001102,Propranolol 32mg/5ml oral suspension
13169711000001108,Propranolol 32mg/5ml oral suspension (Special Order)
13172311000001106,Propranolol 3mg/5ml oral solution
13172511000001100,Propranolol 3mg/5ml oral solution (Special Order)
13171211000001105,Propranolol 3mg/5ml oral suspension
13170711000001106,Propranolol 3mg/5ml oral suspension (Special Order)
318353009,Propranolol 40mg tablets
188311000001109,Propranolol 40mg tablets (A A H Pharmaceuticals Ltd)
23489711000001109,Propranolol 40mg tablets (Accord Healthcare Ltd)
92011000001103,Propranolol 40mg tablets (Actavis UK Ltd)
316911000001101,Propranolol 40mg tablets (Alliance Healthcare (Distribution) Ltd)
9808611000001100,Propranolol 40mg tablets (Almus Pharmaceuticals Ltd)
14782911000001107,Propranolol 40mg tablets (Boston Healthcare Ltd)
30080911000001107,Propranolol 40mg tablets (DE Pharmaceuticals)
13248011000001105,Propranolol 40mg tablets (Dowelhurst Ltd)
502911000001101,Propranolol 40mg tablets (IVAX Pharmaceuticals UK Ltd)
587411000001106,Propranolol 40mg tablets (Kent Pharmaceuticals Ltd)
37135611000001103,Propranolol 40mg tablets (Mawdsley-Brooks & Company Ltd)
38621411000001106,Propranolol 40mg tablets (Morningside Healthcare Ltd)
23611000001107,Propranolol 40mg tablets (Mylan)
17919711000001101,Propranolol 40mg tablets (Phoenix Healthcare Distribution Ltd)
9153911000001101,Propranolol 40mg tablets (Ranbaxy (UK) Ltd)
36922911000001101,Propranolol 40mg tablets (Relonchem Ltd)
859211000001105,Propranolol 40mg tablets (Teva UK Ltd)
21870611000001101,Propranolol 40mg tablets (Waymade Healthcare Plc)
8672711000001106,Propranolol 40mg/5ml oral solution
8654111000001100,Propranolol 40mg/5ml oral solution (Special Order)
15356211000001102,Propranolol 40mg/5ml oral solution sugar free
33559211000001102,Propranolol 40mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
33568411000001101,Propranolol 40mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
22353811000001106,Propranolol 40mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
22607211000001102,Propranolol 40mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
30826911000001103,Propranolol 40mg/5ml oral solution sugar free (DE Pharmaceuticals)
31995811000001105,Propranolol 40mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
32759711000001103,Propranolol 40mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
34243711000001102,Propranolol 40mg/5ml oral solution sugar free (Thame Laboratories Ltd)
11612911000001107,Propranolol 40mg/5ml oral solution sugar free.
8672811000001103,Propranolol 40mg/5ml oral suspension
8654711000001104,Propranolol 40mg/5ml oral suspension (Special Order)
13174011000001102,Propranolol 4mg/5ml oral solution
13173711000001102,Propranolol 4mg/5ml oral solution (Special Order)
13173911000001100,Propranolol 4mg/5ml oral suspension
13173411000001108,Propranolol 4mg/5ml oral suspension (Special Order)
13199511000001100,Propranolol 50mg/5ml oral solution
13191211000001104,Propranolol 50mg/5ml oral solution (Special Order)
35932711000001102,Propranolol 50mg/5ml oral solution sugar free
33559011000001107,Propranolol 50mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
33138211000001101,Propranolol 50mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
22354011000001103,Propranolol 50mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
22607011000001107,Propranolol 50mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
21862811000001109,Propranolol 50mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
22451711000001109,Propranolol 50mg/5ml oral solution sugar free (DE Pharmaceuticals)
28036011000001104,Propranolol 50mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
23431711000001103,Propranolol 50mg/5ml oral solution sugar free (J M McGill Ltd)
24572411000001106,Propranolol 50mg/5ml oral solution sugar free (Mawdsley-Brooks & Company Ltd)
23960211000001109,Propranolol 50mg/5ml oral solution sugar free (Niche Pharma Ltd)
28137211000001100,Propranolol 50mg/5ml oral solution sugar free (Pharma-z Ltd)
32759911000001101,Propranolol 50mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
34246411000001103,Propranolol 50mg/5ml oral solution sugar free (Thame Laboratories Ltd)
13199611000001101,Propranolol 50mg/5ml oral suspension
13190311000001102,Propranolol 50mg/5ml oral suspension (Special Order)
13199711000001105,Propranolol 5mg/5ml oral solution
13191511000001101,Propranolol 5mg/5ml oral solution (Special Order)
35932811000001105,Propranolol 5mg/5ml oral solution sugar free
33558611000001109,Propranolol 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
33137411000001101,Propranolol 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
22352811000001103,Propranolol 5mg/5ml oral solution sugar free (AM Distributions (Yorkshire) Ltd)
22606611000001102,Propranolol 5mg/5ml oral solution sugar free (Colorama Pharmaceuticals Ltd)
24412611000001108,Propranolol 5mg/5ml oral solution sugar free (CST Pharma Ltd)
21861711000001108,Propranolol 5mg/5ml oral solution sugar free (Cubic Pharmaceuticals Ltd)
37780411000001108,Propranolol 5mg/5ml oral solution sugar free (DE Pharmaceuticals)
28036211000001109,Propranolol 5mg/5ml oral solution sugar free (Ennogen Healthcare Ltd)
30755911000001109,Propranolol 5mg/5ml oral solution sugar free (J M McGill Ltd)
28915211000001100,Propranolol 5mg/5ml oral solution sugar free (Niche Pharma Ltd)
32759511000001108,Propranolol 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
34243511000001107,Propranolol 5mg/5ml oral solution sugar free (Thame Laboratories Ltd)
13199811000001102,Propranolol 5mg/5ml oral suspension
13190611000001107,Propranolol 5mg/5ml oral suspension (Special Order)
13199911000001107,Propranolol 6mg/5ml oral solution
13191811000001103,Propranolol 6mg/5ml oral solution (Special Order)
13200011000001100,Propranolol 6mg/5ml oral suspension
13190911000001101,Propranolol 6mg/5ml oral suspension (Special Order)
318584007,Propranolol 80mg / Bendroflumethiazide 2.5mg capsules
